LSST,6,14,36,MultiRocket,0.4861895740032196,4.143460750579834,0.6394971609115601
weight_estimation,4,12,144,MultiRocket,0.08749218285083771,0.2105870246887207,0.9302167296409607
weight_estimation,4,12,144,FCN,1.405741572380066,1.3930141925811768,0.46823740005493164
weight_estimation,4,12,144,FCNPlus,1.4103354215621948,1.407297968864441,0.46367010474205017
weight_estimation,4,12,144,InceptionTime,0.958275318145752,0.9796672463417053,0.6250631213188171
weight_estimation,4,12,144,InceptionTimePlus,0.969765841960907,0.9824885725975037,0.6219230890274048
weight_estimation,4,12,144,InCoordTime,1.24463951587677,1.2473541498184204,0.5127906799316406
weight_estimation,4,12,144,XCoordTime,1.235094428062439,1.233011245727539,0.514459490776062
weight_estimation,4,12,144,InceptionTimePlus17x17,1.4664571285247803,1.4650191068649292,0.43389472365379333
weight_estimation,4,12,144,InceptionTimePlus32x32,0.9335267543792725,0.9479762315750122,0.6386991739273071
weight_estimation,4,12,144,InceptionTimePlus47x47,0.5642932057380676,0.5912896394729614,0.7842383980751038
weight_estimation,4,12,144,InceptionTimePlus62x62,0.48851147294044495,0.5156412124633789,0.8144309520721436
weight_estimation,4,12,144,MultiInceptionTimePlus,0.9352538585662842,0.9453603625297546,0.6390066146850586
weight_estimation,4,12,144,MultiRocketPlus,0.08749218285083771,0.2105870246887207,0.9302167296409607
weight_estimation,4,12,144,InceptionRocketPlus,0.7585525512695312,0.8458967804908752,0.7122153639793396
weight_estimation,4,12,144,MLP,1.5936256647109985,1.55012845993042,0.40209922194480896
weight_estimation,4,12,144,OmniScaleCNN,1.3317793607711792,1.3393508195877075,0.49074459075927734
weight_estimation,4,12,144,RNN,2.0423340797424316,2.0458059310913086,0.2669682204723358
weight_estimation,4,12,144,LSTM,1.782045602798462,1.7899115085601807,0.3262554705142975
weight_estimation,4,12,144,GRU,1.7347736358642578,1.7486211061477661,0.32713380455970764
weight_estimation,4,12,144,RNNPlus,2.0274925231933594,2.0345511436462402,0.26949343085289
weight_estimation,4,12,144,LSTMPlus,1.7668561935424805,1.7708641290664673,0.3293076455593109
weight_estimation,4,12,144,GRUPlus,1.7276065349578857,1.7317039966583252,0.3309105932712555
weight_estimation,4,12,144,RNN_FCN,1.4308851957321167,1.4234042167663574,0.4575657248497009
weight_estimation,4,12,144,LSTM_FCN,1.384624719619751,1.3823366165161133,0.4708504378795624
weight_estimation,4,12,144,GRU_FCN,1.384231686592102,1.3790874481201172,0.47146525979042053
weight_estimation,4,12,144,MRNN_FCN,1.3200979232788086,1.3156449794769287,0.4944775104522705
weight_estimation,4,12,144,MLSTM_FCN,1.2982879877090454,1.2972534894943237,0.4978371262550354
weight_estimation,4,12,144,MGRU_FCN,1.341572880744934,1.334871768951416,0.48668232560157776
weight_estimation,4,12,144,RNN_FCNPlus,1.3851310014724731,1.384347915649414,0.4698842763900757
weight_estimation,4,12,144,LSTM_FCNPlus,1.4106998443603516,1.3987762928009033,0.46571221947669983
weight_estimation,4,12,144,GRU_FCNPlus,1.395949125289917,1.3937958478927612,0.46520718932151794
weight_estimation,4,12,144,MRNN_FCNPlus,1.3188610076904297,1.3153009414672852,0.493181973695755
weight_estimation,4,12,144,MLSTM_FCNPlus,1.3338364362716675,1.3290042877197266,0.4885268211364746
weight_estimation,4,12,144,MGRU_FCNPlus,1.3214977979660034,1.322965383529663,0.4907665550708771
weight_estimation,4,12,144,ResCNN,1.0219329595565796,1.0325963497161865,0.6153356432914734
weight_estimation,4,12,144,ResNet,0.7179073691368103,0.7247045636177063,0.7489075660705566
weight_estimation,4,12,144,ResNetPlus,0.772873044013977,0.7824715375900269,0.7242704629898071
weight_estimation,4,12,144,TCN,1.7485600709915161,1.7535555362701416,0.32702401280403137
weight_estimation,4,12,144,XCM,1.6576550006866455,1.655731439590454,0.3606640100479126
weight_estimation,4,12,144,XCMPlus,1.6560912132263184,1.6596192121505737,0.3583364486694336
weight_estimation,4,12,144,xresnet1d18,0.558624267578125,0.5961146354675293,0.7837772369384766
weight_estimation,4,12,144,xresnet1d34,0.3692668080329895,0.42494821548461914,0.8490371108055115
weight_estimation,4,12,144,xresnet1d50,0.18060864508152008,0.19758078455924988,0.9385169148445129
weight_estimation,4,12,144,xresnet1d101,0.04321088269352913,0.06207329034805298,0.9824334383010864
weight_estimation,4,12,144,xresnet1d18_deep,0.5427913665771484,0.6402223706245422,0.7590522766113281
weight_estimation,4,12,144,xresnet1d34_deep,0.4557873010635376,0.531894326210022,0.8038251399993896
weight_estimation,4,12,144,xresnet1d50_deep,0.13589797914028168,0.19712041318416595,0.9314903020858765
weight_estimation,4,12,144,xresnet1d18_deeper,0.6606802940368652,0.7645188570022583,0.706901490688324
weight_estimation,4,12,144,xresnet1d34_deeper,0.48714765906333923,0.5707783699035645,0.7876858115196228
weight_estimation,4,12,144,xresnet1d50_deeper,0.22789250314235687,0.28440356254577637,0.8973013162612915
weight_estimation,4,12,144,xresnet1d18plus,0.5329195857048035,0.6074081063270569,0.7765969038009644
weight_estimation,4,12,144,xresnet1d34plus,0.37613439559936523,0.42492517828941345,0.8452163934707642
weight_estimation,4,12,144,xresnet1d50plus,0.19402125477790833,0.22951532900333405,0.9209942817687988
weight_estimation,4,12,144,xresnet1d18_deepplus,0.5132468938827515,0.6106631755828857,0.769921600818634
weight_estimation,4,12,144,xresnet1d34_deepplus,0.4200964868068695,0.49349817633628845,0.8179442882537842
weight_estimation,4,12,144,xresnet1d50_deepplus,0.33494246006011963,0.3923244774341583,0.8554489612579346
weight_estimation,4,12,144,xresnet1d18_deeperplus,0.5866037011146545,0.7006537318229675,0.732548713684082
weight_estimation,4,12,144,xresnet1d34_deeperplus,0.4024534225463867,0.4904555380344391,0.8175270557403564
weight_estimation,4,12,144,xresnet1d50_deeperplus,0.3247208595275879,0.38512399792671204,0.8569421172142029
weight_estimation,4,12,144,XceptionTime,1.2516437768936157,1.2615227699279785,0.5885465741157532
weight_estimation,4,12,144,XceptionTimePlus,1.2763895988464355,1.277305006980896,0.5825080871582031
weight_estimation,4,12,144,mWDN,0.8697976469993591,0.9130753874778748,0.6466041803359985
weight_estimation,4,12,144,mWDNPlus,0.8704096674919128,0.9097043871879578,0.652159571647644
weight_estimation,4,12,144,ConvTran,1.5230284929275513,1.5054618120193481,0.4095430374145508
weight_estimation,4,12,144,ConvTranPlus,1.5182722806930542,1.502817988395691,0.4154937267303467
weight_estimation,4,12,144,Hydra,0.7734228372573853,0.8823911547660828,0.6731956005096436
weight_estimation,4,12,144,HydraPlus,0.7628660798072815,0.8749886751174927,0.6722074747085571
weight_estimation,4,12,144,HydraMultiRocket,0.04716131463646889,0.14139722287654877,0.9538218379020691
weight_estimation,4,12,144,HydraMultiRocketPlus,0.04976700618863106,0.14514711499214172,0.9523286819458008
